T,Tbar,mu,mubar,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x
74,38,0.0135135135135,0.0263157894737,32.0811952705,0.850646451495,675.9957870199634,0.604259531962,0.0503112931434846,5.9208120889e-13,4.27684486484e-13,-1.11577756756e-09
74,40,0.0135135135135,0.025,32.3119616247,0.856402822396,675.2836362440919,0.613383454293,0.0567060584593434,-8.32521307751e-14,9.05958660686e-15,-4.10296796538e-14
74,42,0.0135135135135,0.0238095238095,32.5278373263,0.861722597398,674.5966738654803,0.622054694929,0.0633262626313252,-3.9420984516e-14,-1.10812553534e-15,2.92592339246e-13
74,44,0.0135135135135,0.0227272727273,32.7303708551,0.866654311439,673.9331316943893,0.630309979903,0.0701425305901364,-6.78658264162e-14,-3.0288535337e-15,9.55015233561e-12
74,46,0.0135135135135,0.0217391304348,32.9200970689,0.871241266991,673.2907782032304,0.638179256931,0.0771273598265673,-5.21410231275e-14,-4.07291914591e-15,1.19315732641e-10
74,48,0.0135135135135,0.0208333333333,33.0877934676,0.875513408635,672.4649001754807,0.647179687187,0.0842564976088935,-2.43765702045e-08,9.00856583862e-08,1.59309440639e-11
74,50,0.0135135135135,0.02,33.2869782632,0.879506890259,672.3279976645456,0.650954359874,0.0915047424065006,-7.6191592223e-08,-1.15123037776e-07,-2.56975829505e-11
74,52,0.0135135135135,0.0192307692308,33.4846218392,0.883248261717,672.2989694791594,0.653732612162,0.0988714437928876,-1.12968177749e-07,-3.53123371735e-07,-5.72840386237e-13
74,54,0.0135135135135,0.0185185185185,33.5960999366,0.886760641703,671.1163491732262,0.664876270227,0.106271519767149,-1.33703594395e-07,-8.51213954822e-08,1.51780532587e-11
74,56,0.0135135135135,0.0178571428571,33.7270076834,0.890069007861,670.3645476512166,0.672605614858,0.113752321744510,-1.8055203959e-08,-4.81895870324e-09,-3.80900172514e-13
74,58,0.0135135135135,0.0172413793103,33.9916865015,0.893181303701,671.6395133314586,0.665418027346,0.121414959025975,-1.29644388733e-07,-7.42774454339e-07,1.18710180574e-11
74,60,0.0135135135135,0.0166666666667,34.1199262388,0.896119902101,671.0652130134162,0.671772772135,0.128965334136221,-1.89314380884e-07,-7.02466848355e-07,4.26138291321e-13
74,62,0.0135135135135,0.0161290322581,34.2419531273,0.898899405391,670.5060172653428,0.677889268467,0.136530485483757,-2.28626350252e-07,-6.64773707502e-07,3.6432627748e-12
74,64,0.0135135135135,0.015625,34.1989640033,0.901532470682,667.692320266108,0.699480036496,0.143986588831927,-2.19690378257e-07,2.00764310318e-07,5.66377014732e-11
74,66,0.0135135135135,0.0151515151515,34.3536737949,0.90403717089,667.8418939855845,0.70048265621,0.151537037572759,-2.1358160247e-08,-2.06168997267e-08,4.37691549671e-13
74,68,0.0135135135135,0.0147058823529,34.4648906678,0.906410690403,667.4054186616896,0.705250476024,0.159083596108356,-1.68642560249e-08,-3.41573242378e-08,5.74844338797e-12
74,70,0.0135135135135,0.0142857142857,34.5875346597,0.90866822769,667.205736594168,0.708355152486,0.166609172540241,-1.65879202057e-08,-1.22625858092e-07,3.12735948249e-14
74,72,0.0135135135135,0.0138888888889,34.6602357329,0.910819732684,666.3789196444914,0.715479022861,0.174088992681993,-9.95203336515e-14,-7.2170624921e-15,-4.00148785634e-11
74,74,0.0135135135135,0.0135135135135,34.7558008227,0.912869418159,665.9317795390807,0.720022420542,0.181534044761248,-2.91418592986e-13,-7.50884767639e-13,2.76987349723e-10
74,76,0.0135135135135,0.0131578947368,34.8475631173,0.914826081288,665.493070655406,0.724417564338,0.188932198867228,-3.13120948441e-13,-2.27023313797e-15,-1.96024585453e-11
74,78,0.0135135135135,0.0128205128205,34.9720642481,0.916695308521,665.5645267749087,0.72550752485,0.196290046978891,-2.41414155682e-08,-1.52389029509e-07,1.07179543019e-12
74,80,0.0135135135135,0.0125,35.0119295642,0.918484820139,664.5233660724782,0.733515796098,0.203567880838557,-9.58334523018e-09,3.44103854224e-08,-7.69320718241e-12
